,index,ISOCode,RSA,PLAN,contry_index,variable,group_rsa,sum_rsa,group_plan,sum_plan
107,26,NZL,"{'groups': [{'group': 1.0, 'sum': 2412.8590527197207}, {'group': 2.0, 'sum': 11267.480280975193}, {'group': 3.0, 'sum': 174699.99589114764}, {'group': 4.0, 'sum': 195.9611215405315}]}","{'groups': [{'group': 1.0, 'sum': 1674.9652925000012}, {'group': 2.0, 'sum': 7967.108493037358}, {'group': 3.0, 'sum': 127335.82025740229}, {'group': 4.0, 'sum': 164.0160451387255}]}",26,3,4.0,195.9611215405315,4.0,164.0160451387255
108,27,KIR,{'groups': []},{'groups': []},27,0,,,,
109,27,KIR,{'groups': []},{'groups': []},27,1,,,,
110,27,KIR,{'groups': []},{'groups': []},27,2,,,,
111,27,KIR,{'groups': []},{'groups': []},27,3,,,,
112,28,AUT,"{'groups': [{'group': 1.0, 'sum': 5205.983834042347}, {'group': 2.0, 'sum': 7623.501094183786}, {'group': 3.0, 'sum': 76681.87992873805}]}","{'groups': [{'group': 1.0, 'sum': 3534.3396987760066}, {'group': 2.0, 'sum': 5054.495177660371}, {'group': 3.0, 'sum': 51415.945377756325}]}",28,0,1.0,5205.983834042347,1.0,3534.3396987760066
113,28,AUT,"{'groups': [{'group': 1.0, 'sum': 5205.983834042347}, {'group': 2.0, 'sum': 7623.501094183786}, {'group': 3.0, 'sum': 76681.87992873805}]}","{'groups': [{'group': 1.0, 'sum': 3534.3396987760066}, {'group': 2.0, 'sum': 5054.495177660371}, {'group': 3.0, 'sum': 51415.945377756325}]}",28,1,2.0,7623.501094183786,2.0,5054.495177660371
114,28,AUT,"{'groups': [{'group': 1.0, 'sum': 5205.983834042347}, {'group': 2.0, 'sum': 7623.501094183786}, {'group': 3.0, 'sum': 76681.87992873805}]}","{'groups': [{'group': 1.0, 'sum': 3534.3396987760066}, {'group': 2.0, 'sum': 5054.495177660371}, {'group': 3.0, 'sum': 51415.945377756325}]}",28,2,3.0,76681.87992873805,3.0,51415.945377756325
115,28,AUT,"{'groups': [{'group': 1.0, 'sum': 5205.983834042347}, {'group': 2.0, 'sum': 7623.501094183786}, {'group': 3.0, 'sum': 76681.87992873805}]}","{'groups': [{'group': 1.0, 'sum': 3534.3396987760066}, {'group': 2.0, 'sum': 5054.495177660371}, {'group': 3.0, 'sum': 51415.945377756325}]}",28,3,,,,
116,29,NIC,"{'groups': [{'group': 4.0, 'sum': 32059.165858865104}]}","{'groups': [{'group': 4.0, 'sum': 31102.5289074828}]}",29,0,4.0,32059.165858865104,4.0,31102.5289074828
117,29,NIC,"{'groups': [{'group': 4.0, 'sum': 32059.165858865104}]}","{'groups': [{'group': 4.0, 'sum': 31102.5289074828}]}",29,1,,,,
118,29,NIC,"{'groups': [{'group': 4.0, 'sum': 32059.165858865104}]}","{'groups': [{'group': 4.0, 'sum': 31102.5289074828}]}",29,2,,,,
119,29,NIC,"{'groups': [{'group': 4.0, 'sum': 32059.165858865104}]}","{'groups': [{'group': 4.0, 'sum': 31102.5289074828}]}",29,3,,,,
120,30,EGY,"{'groups': [{'group': 3.0, 'sum': 1692.1341817522623}, {'group': 4.0, 'sum': 94599.60003110277}]}","{'groups': [{'group': 3.0, 'sum': 1394.7478581250095}, {'group': 4.0, 'sum': 83025.23957814348}]}",30,0,3.0,1692.1341817522623,3.0,1394.7478581250095
121,30,EGY,"{'groups': [{'group': 3.0, 'sum': 1692.1341817522623}, {'group': 4.0, 'sum': 94599.60003110277}]}","{'groups': [{'group': 3.0, 'sum': 1394.7478581250095}, {'group': 4.0, 'sum': 83025.23957814348}]}",30,1,4.0,94599.60003110277,4.0,83025.23957814348
122,30,EGY,"{'groups': [{'group': 3.0, 'sum': 1692.1341817522623}, {'group': 4.0, 'sum': 94599.60003110277}]}","{'groups': [{'group': 3.0, 'sum': 1394.7478581250095}, {'group': 4.0, 'sum': 83025.23957814348}]}",30,2,,,,
123,30,EGY,"{'groups': [{'group': 3.0, 'sum': 1692.1341817522623}, {'group': 4.0, 'sum': 94599.60003110277}]}","{'groups': [{'group': 3.0, 'sum': 1394.7478581250095}, {'group': 4.0, 'sum': 83025.23957814348}]}",30,3,,,,
124,31,GRC,"{'groups': [{'group': 3.0, 'sum': 75688.24567993413}, {'group': 4.0, 'sum': 19478.943411490996}]}","{'groups': [{'group': 3.0, 'sum': 57472.50255992534}, {'group': 4.0, 'sum': 15323.565701031994}]}",31,0,3.0,75688.24567993413,3.0,57472.50255992534
125,31,GRC,"{'groups': [{'group': 3.0, 'sum': 75688.24567993413}, {'group': 4.0, 'sum': 19478.943411490996}]}","{'groups': [{'group': 3.0, 'sum': 57472.50255992534}, {'group': 4.0, 'sum': 15323.565701031994}]}",31,1,4.0,19478.943411490996,4.0,15323.565701031994
126,31,GRC,"{'groups': [{'group': 3.0, 'sum': 75688.24567993413}, {'group': 4.0, 'sum': 19478.943411490996}]}","{'groups': [{'group': 3.0, 'sum': 57472.50255992534}, {'group': 4.0, 'sum': 15323.565701031994}]}",31,2,,,,
127,31,GRC,"{'groups': [{'group': 3.0, 'sum': 75688.24567993413}, {'group': 4.0, 'sum': 19478.943411490996}]}","{'groups': [{'group': 3.0, 'sum': 57472.50255992534}, {'group': 4.0, 'sum': 15323.565701031994}]}",31,3,,,,
128,32,BHS,{'groups': []},{'groups': []},32,0,,,,
129,32,BHS,{'groups': []},{'groups': []},32,1,,,,
130,32,BHS,{'groups': []},{'groups': []},32,2,,,,
131,32,BHS,{'groups': []},{'groups': []},32,3,,,,
132,33,NER,"{'groups': [{'group': 4.0, 'sum': 23819.05596231927}]}","{'groups': [{'group': 4.0, 'sum': 22273.10497085972}]}",33,0,4.0,23819.05596231927,4.0,22273.10497085972
133,33,NER,"{'groups': [{'group': 4.0, 'sum': 23819.05596231927}]}","{'groups': [{'group': 4.0, 'sum': 22273.10497085972}]}",33,1,,,,
134,33,NER,"{'groups': [{'group': 4.0, 'sum': 23819.05596231927}]}","{'groups': [{'group': 4.0, 'sum': 22273.10497085972}]}",33,2,,,,
135,33,NER,"{'groups': [{'group': 4.0, 'sum': 23819.05596231927}]}","{'groups': [{'group': 4.0, 'sum': 22273.10497085972}]}",33,3,,,,
136,34,GRL,"{'groups': [{'group': 1.0, 'sum': 2394536.8739059647}, {'group': 2.0, 'sum': 72941.82528289876}, {'group': 3.0, 'sum': 269.2041788694462}]}","{'groups': [{'group': 1.0, 'sum': 742480.0082464752}, {'group': 2.0, 'sum': 27843.369670435965}, {'group': 3.0, 'sum': 115.68820042904417}]}",34,0,1.0,2394536.8739059647,1.0,742480.0082464752
137,34,GRL,"{'groups': [{'group': 1.0, 'sum': 2394536.8739059647}, {'group': 2.0, 'sum': 72941.82528289876}, {'group': 3.0, 'sum': 269.2041788694462}]}","{'groups': [{'group': 1.0, 'sum': 742480.0082464752}, {'group': 2.0, 'sum': 27843.369670435965}, {'group': 3.0, 'sum': 115.68820042904417}]}",34,1,2.0,72941.82528289876,2.0,27843.369670435965
138,34,GRL,"{'groups': [{'group': 1.0, 'sum': 2394536.8739059647}, {'group': 2.0, 'sum': 72941.82528289876}, {'group': 3.0, 'sum': 269.2041788694462}]}","{'groups': [{'group': 1.0, 'sum': 742480.0082464752}, {'group': 2.0, 'sum': 27843.369670435965}, {'group': 3.0, 'sum': 115.68820042904417}]}",34,2,3.0,269.2041788694462,3.0,115.68820042904417
139,34,GRL,"{'groups': [{'group': 1.0, 'sum': 2394536.8739059647}, {'group': 2.0, 'sum': 72941.82528289876}, {'group': 3.0, 'sum': 269.2041788694462}]}","{'groups': [{'group': 1.0, 'sum': 742480.0082464752}, {'group': 2.0, 'sum': 27843.369670435965}, {'group': 3.0, 'sum': 115.68820042904417}]}",34,3,,,,
140,35,BGD,"{'groups': [{'group': 4.0, 'sum': 1383.6891508593048}]}","{'groups': [{'group': 4.0, 'sum': 1373.5964766958316}]}",35,0,4.0,1383.6891508593048,4.0,1373.5964766958316
141,35,BGD,"{'groups': [{'group': 4.0, 'sum': 1383.6891508593048}]}","{'groups': [{'group': 4.0, 'sum': 1373.5964766958316}]}",35,1,,,,
142,35,BGD,"{'groups': [{'group': 4.0, 'sum': 1383.6891508593048}]}","{'groups': [{'group': 4.0, 'sum': 1373.5964766958316}]}",35,2,,,,
143,35,BGD,"{'groups': [{'group': 4.0, 'sum': 1383.6891508593048}]}","{'groups': [{'group': 4.0, 'sum': 1373.5964766958316}]}",35,3,,,,
144,36,BHR,{'groups': []},{'groups': []},36,0,,,,
145,36,BHR,{'groups': []},{'groups': []},36,1,,,,
146,36,BHR,{'groups': []},{'groups': []},36,2,,,,
147,36,BHR,{'groups': []},{'groups': []},36,3,,,,
148,37,NGA,"{'groups': [{'group': 4.0, 'sum': 67007.93918746608}]}","{'groups': [{'group': 4.0, 'sum': 66159.90452051403}]}",37,0,4.0,67007.93918746608,4.0,66159.90452051403
149,37,NGA,"{'groups': [{'group': 4.0, 'sum': 67007.93918746608}]}","{'groups': [{'group': 4.0, 'sum': 66159.90452051403}]}",37,1,,,,
150,37,NGA,"{'groups': [{'group': 4.0, 'sum': 67007.93918746608}]}","{'groups': [{'group': 4.0, 'sum': 66159.90452051403}]}",37,2,,,,
151,37,NGA,"{'groups': [{'group': 4.0, 'sum': 67007.93918746608}]}","{'groups': [{'group': 4.0, 'sum': 66159.90452051403}]}",37,3,,,,
152,38,GBR,"{'groups': [{'group': 2.0, 'sum': 1364.4434130588986}, {'group': 3.0, 'sum': 50197.9884416962}]}","{'groups': [{'group': 2.0, 'sum': 733.3631448580896}, {'group': 3.0, 'sum': 28113.43963243113}]}",38,0,2.0,1364.4434130588986,2.0,733.3631448580896
153,38,GBR,"{'groups': [{'group': 2.0, 'sum': 1364.4434130588986}, {'group': 3.0, 'sum': 50197.9884416962}]}","{'groups': [{'group': 2.0, 'sum': 733.3631448580896}, {'group': 3.0, 'sum': 28113.43963243113}]}",38,1,3.0,50197.9884416962,3.0,28113.43963243113
154,38,GBR,"{'groups': [{'group': 2.0, 'sum': 1364.4434130588986}, {'group': 3.0, 'sum': 50197.9884416962}]}","{'groups': [{'group': 2.0, 'sum': 733.3631448580896}, {'group': 3.0, 'sum': 28113.43963243113}]}",38,2,,,,
155,38,GBR,"{'groups': [{'group': 2.0, 'sum': 1364.4434130588986}, {'group': 3.0, 'sum': 50197.9884416962}]}","{'groups': [{'group': 2.0, 'sum': 733.3631448580896}, {'group': 3.0, 'sum': 28113.43963243113}]}",38,3,,,,
156,39,GRD,"{'groups': [{'group': 4.0, 'sum': 85.09996206279276}]}","{'groups': [{'group': 4.0, 'sum': 81.8347198125001}]}",39,0,4.0,85.09996206279276,4.0,81.8347198125001
157,39,GRD,"{'groups': [{'group': 4.0, 'sum': 85.09996206279276}]}","{'groups': [{'group': 4.0, 'sum': 81.8347198125001}]}",39,1,,,,
158,39,GRD,"{'groups': [{'group': 4.0, 'sum': 85.09996206279276}]}","{'groups': [{'group': 4.0, 'sum': 81.8347198125001}]}",39,2,,,,
159,39,GRD,"{'groups': [{'group': 4.0, 'sum': 85.09996206279276}]}","{'groups': [{'group': 4.0, 'sum': 81.8347198125001}]}",39,3,,,,
160,40,BRB,"{'groups': [{'group': 4.0, 'sum': 6.048591618737293}]}","{'groups': [{'group': 4.0, 'sum': 5.8213526875}]}",40,0,4.0,6.048591618737293,4.0,5.8213526875
161,40,BRB,"{'groups': [{'group': 4.0, 'sum': 6.048591618737293}]}","{'groups': [{'group': 4.0, 'sum': 5.8213526875}]}",40,1,,,,
162,40,BRB,"{'groups': [{'group': 4.0, 'sum': 6.048591618737293}]}","{'groups': [{'group': 4.0, 'sum': 5.8213526875}]}",40,2,,,,
163,40,BRB,"{'groups': [{'group': 4.0, 'sum': 6.048591618737293}]}","{'groups': [{'group': 4.0, 'sum': 5.8213526875}]}",40,3,,,,
164,41,NIU,{'groups': []},{'groups': []},41,0,,,,
165,41,NIU,{'groups': []},{'groups': []},41,1,,,,
166,41,NIU,{'groups': []},{'groups': []},41,2,,,,
167,41,NIU,{'groups': []},{'groups': []},41,3,,,,
168,42,GLP,"{'groups': [{'group': 4.0, 'sum': 347.7980899912108}]}","{'groups': [{'group': 4.0, 'sum': 327.49208193749985}]}",42,0,4.0,347.7980899912108,4.0,327.49208193749985
169,42,GLP,"{'groups': [{'group': 4.0, 'sum': 347.7980899912108}]}","{'groups': [{'group': 4.0, 'sum': 327.49208193749985}]}",42,1,,,,
170,42,GLP,"{'groups': [{'group': 4.0, 'sum': 347.7980899912108}]}","{'groups': [{'group': 4.0, 'sum': 327.49208193749985}]}",42,2,,,,
171,42,GLP,"{'groups': [{'group': 4.0, 'sum': 347.7980899912108}]}","{'groups': [{'group': 4.0, 'sum': 327.49208193749985}]}",42,3,,,,
172,43,ARM,"{'groups': [{'group': 2.0, 'sum': 109.28421626155873}, {'group': 3.0, 'sum': 30029.64579159704}, {'group': 4.0, 'sum': 1259.8852701680576}]}","{'groups': [{'group': 2.0, 'sum': 81.56298562499992}, {'group': 3.0, 'sum': 23414.580340474793}, {'group': 4.0, 'sum': 1002.8176388519541}]}",43,0,2.0,109.28421626155873,2.0,81.56298562499992
173,43,ARM,"{'groups': [{'group': 2.0, 'sum': 109.28421626155873}, {'group': 3.0, 'sum': 30029.64579159704}, {'group': 4.0, 'sum': 1259.8852701680576}]}","{'groups': [{'group': 2.0, 'sum': 81.56298562499992}, {'group': 3.0, 'sum': 23414.580340474793}, {'group': 4.0, 'sum': 1002.8176388519541}]}",43,1,3.0,30029.64579159704,3.0,23414.580340474793
174,43,ARM,"{'groups': [{'group': 2.0, 'sum': 109.28421626155873}, {'group': 3.0, 'sum': 30029.64579159704}, {'group': 4.0, 'sum': 1259.8852701680576}]}","{'groups': [{'group': 2.0, 'sum': 81.56298562499992}, {'group': 3.0, 'sum': 23414.580340474793}, {'group': 4.0, 'sum': 1002.8176388519541}]}",43,2,4.0,1259.8852701680576,4.0,1002.8176388519541
175,43,ARM,"{'groups': [{'group': 2.0, 'sum': 109.28421626155873}, {'group': 3.0, 'sum': 30029.64579159704}, {'group': 4.0, 'sum': 1259.8852701680576}]}","{'groups': [{'group': 2.0, 'sum': 81.56298562499992}, {'group': 3.0, 'sum': 23414.580340474793}, {'group': 4.0, 'sum': 1002.8176388519541}]}",43,3,,,,
176,44,BEL,"{'groups': [{'group': 3.0, 'sum': 1294.2305578695514}]}","{'groups': [{'group': 3.0, 'sum': 840.4881744472992}]}",44,0,3.0,1294.2305578695514,3.0,840.4881744472992
177,44,BEL,"{'groups': [{'group': 3.0, 'sum': 1294.2305578695514}]}","{'groups': [{'group': 3.0, 'sum': 840.4881744472992}]}",44,1,,,,
178,44,BEL,"{'groups': [{'group': 3.0, 'sum': 1294.2305578695514}]}","{'groups': [{'group': 3.0, 'sum': 840.4881744472992}]}",44,2,,,,
179,44,BEL,"{'groups': [{'group': 3.0, 'sum': 1294.2305578695514}]}","{'groups': [{'group': 3.0, 'sum': 840.4881744472992}]}",44,3,,,,
180,45,NFK,{'groups': []},{'groups': []},45,0,,,,
181,45,NFK,{'groups': []},{'groups': []},45,1,,,,
182,45,NFK,{'groups': []},{'groups': []},45,2,,,,
183,45,NFK,{'groups': []},{'groups': []},45,3,,,,
184,46,GUM,"{'groups': [{'group': 4.0, 'sum': 11.518619978338833}]}","{'groups': [{'group': 4.0, 'sum': 11.636069687500001}]}",46,0,4.0,11.518619978338833,4.0,11.636069687500001
185,46,GUM,"{'groups': [{'group': 4.0, 'sum': 11.518619978338833}]}","{'groups': [{'group': 4.0, 'sum': 11.636069687500001}]}",46,1,,,,
186,46,GUM,"{'groups': [{'group': 4.0, 'sum': 11.518619978338833}]}","{'groups': [{'group': 4.0, 'sum': 11.636069687500001}]}",46,2,,,,
187,46,GUM,"{'groups': [{'group': 4.0, 'sum': 11.518619978338833}]}","{'groups': [{'group': 4.0, 'sum': 11.636069687500001}]}",46,3,,,,
188,47,TZA,"{'groups': [{'group': 1.0, 'sum': 46.28528559862368}, {'group': 2.0, 'sum': 310.7805427320517}, {'group': 3.0, 'sum': 5556.066186102305}, {'group': 4.0, 'sum': 226205.56116891967}]}","{'groups': [{'group': 1.0, 'sum': 42.619735312500005}, {'group': 2.0, 'sum': 298.33315468750124}, {'group': 3.0, 'sum': 5480.7856107443295}, {'group': 4.0, 'sum': 223266.33278501805}]}",47,0,1.0,46.28528559862368,1.0,42.619735312500005
189,47,TZA,"{'groups': [{'group': 1.0, 'sum': 46.28528559862368}, {'group': 2.0, 'sum': 310.7805427320517}, {'group': 3.0, 'sum': 5556.066186102305}, {'group': 4.0, 'sum': 226205.56116891967}]}","{'groups': [{'group': 1.0, 'sum': 42.619735312500005}, {'group': 2.0, 'sum': 298.33315468750124}, {'group': 3.0, 'sum': 5480.7856107443295}, {'group': 4.0, 'sum': 223266.33278501805}]}",47,1,2.0,310.7805427320517,2.0,298.33315468750124
190,47,TZA,"{'groups': [{'group': 1.0, 'sum': 46.28528559862368}, {'group': 2.0, 'sum': 310.7805427320517}, {'group': 3.0, 'sum': 5556.066186102305}, {'group': 4.0, 'sum': 226205.56116891967}]}","{'groups': [{'group': 1.0, 'sum': 42.619735312500005}, {'group': 2.0, 'sum': 298.33315468750124}, {'group': 3.0, 'sum': 5480.7856107443295}, {'group': 4.0, 'sum': 223266.33278501805}]}",47,2,3.0,5556.066186102305,3.0,5480.7856107443295
191,47,TZA,"{'groups': [{'group': 1.0, 'sum': 46.28528559862368}, {'group': 2.0, 'sum': 310.7805427320517}, {'group': 3.0, 'sum': 5556.066186102305}, {'group': 4.0, 'sum': 226205.56116891967}]}","{'groups': [{'group': 1.0, 'sum': 42.619735312500005}, {'group': 2.0, 'sum': 298.33315468750124}, {'group': 3.0, 'sum': 5480.7856107443295}, {'group': 4.0, 'sum': 223266.33278501805}]}",47,3,4.0,226205.56116891967,4.0,223266.33278501805
192,48,IMN,"{'groups': [{'group': 3.0, 'sum': 94.88500733424246}]}","{'groups': [{'group': 3.0, 'sum': 55.33375965625006}]}",48,0,3.0,94.88500733424246,3.0,55.33375965625006
193,48,IMN,"{'groups': [{'group': 3.0, 'sum': 94.88500733424246}]}","{'groups': [{'group': 3.0, 'sum': 55.33375965625006}]}",48,1,,,,
194,48,IMN,"{'groups': [{'group': 3.0, 'sum': 94.88500733424246}]}","{'groups': [{'group': 3.0, 'sum': 55.33375965625006}]}",48,2,,,,
195,48,IMN,"{'groups': [{'group': 3.0, 'sum': 94.88500733424246}]}","{'groups': [{'group': 3.0, 'sum': 55.33375965625006}]}",48,3,,,,
196,49,JEY,{'groups': []},{'groups': []},49,0,,,,
197,49,JEY,{'groups': []},{'groups': []},49,1,,,,
198,49,JEY,{'groups': []},{'groups': []},49,2,,,,
199,49,JEY,{'groups': []},{'groups': []},49,3,,,,
200,50,GGY,{'groups': []},{'groups': []},50,0,,,,
201,50,GGY,{'groups': []},{'groups': []},50,1,,,,
202,50,GGY,{'groups': []},{'groups': []},50,2,,,,
203,50,GGY,{'groups': []},{'groups': []},50,3,,,,
204,51,BMU,{'groups': []},{'groups': []},51,0,,,,
205,51,BMU,{'groups': []},{'groups': []},51,1,,,,
206,51,BMU,{'groups': []},{'groups': []},51,2,,,,
207,51,BMU,{'groups': []},{'groups': []},51,3,,,,
208,52,NOR,"{'groups': [{'group': 1.0, 'sum': 53155.728588785554}, {'group': 2.0, 'sum': 165128.3179141107}, {'group': 3.0, 'sum': 211221.88464492167}]}","{'groups': [{'group': 1.0, 'sum': 24463.931213560736}, {'group': 2.0, 'sum': 68120.1327246807}, {'group': 3.0, 'sum': 97611.31668505284}]}",52,0,1.0,53155.728588785554,1.0,24463.931213560736
209,52,NOR,"{'groups': [{'group': 1.0, 'sum': 53155.728588785554}, {'group': 2.0, 'sum': 165128.3179141107}, {'group': 3.0, 'sum': 211221.88464492167}]}","{'groups': [{'group': 1.0, 'sum': 24463.931213560736}, {'group': 2.0, 'sum': 68120.1327246807}, {'group': 3.0, 'sum': 97611.31668505284}]}",52,1,2.0,165128.3179141107,2.0,68120.1327246807
210,52,NOR,"{'groups': [{'group': 1.0, 'sum': 53155.728588785554}, {'group': 2.0, 'sum': 165128.3179141107}, {'group': 3.0, 'sum': 211221.88464492167}]}","{'groups': [{'group': 1.0, 'sum': 24463.931213560736}, {'group': 2.0, 'sum': 68120.1327246807}, {'group': 3.0, 'sum': 97611.31668505284}]}",52,2,3.0,211221.88464492167,3.0,97611.31668505284
211,52,NOR,"{'groups': [{'group': 1.0, 'sum': 53155.728588785554}, {'group': 2.0, 'sum': 165128.3179141107}, {'group': 3.0, 'sum': 211221.88464492167}]}","{'groups': [{'group': 1.0, 'sum': 24463.931213560736}, {'group': 2.0, 'sum': 68120.1327246807}, {'group': 3.0, 'sum': 97611.31668505284}]}",52,3,,,,
212,53,GTM,"{'groups': [{'group': 3.0, 'sum': 7135.714033549882}, {'group': 4.0, 'sum': 46595.20155448007}]}","{'groups': [{'group': 3.0, 'sum': 6733.079504668361}, {'group': 4.0, 'sum': 44516.14005059791}]}",53,0,3.0,7135.714033549882,3.0,6733.079504668361
213,53,GTM,"{'groups': [{'group': 3.0, 'sum': 7135.714033549882}, {'group': 4.0, 'sum': 46595.20155448007}]}","{'groups': [{'group': 3.0, 'sum': 6733.079504668361}, {'group': 4.0, 'sum': 44516.14005059791}]}",53,1,4.0,46595.20155448007,4.0,44516.14005059791
214,53,GTM,"{'groups': [{'group': 3.0, 'sum': 7135.714033549882}, {'group': 4.0, 'sum': 46595.20155448007}]}","{'groups': [{'group': 3.0, 'sum': 6733.079504668361}, {'group': 4.0, 'sum': 44516.14005059791}]}",53,2,,,,
215,53,GTM,"{'groups': [{'group': 3.0, 'sum': 7135.714033549882}, {'group': 4.0, 'sum': 46595.20155448007}]}","{'groups': [{'group': 3.0, 'sum': 6733.079504668361}, {'group': 4.0, 'sum': 44516.14005059791}]}",53,3,,,,
216,54,BTN,"{'groups': [{'group': 1.0, 'sum': 32.6657606870872}, {'group': 2.0, 'sum': 4373.889315159596}, {'group': 3.0, 'sum': 27020.269045642373}, {'group': 4.0, 'sum': 13336.041768054785}]}","{'groups': [{'group': 1.0, 'sum': 33.85356042671568}, {'group': 2.0, 'sum': 3833.205367702936}, {'group': 3.0, 'sum': 22753.66945424074}, {'group': 4.0, 'sum': 11580.784693474401}]}",54,0,1.0,32.6657606870872,1.0,33.85356042671568
217,54,BTN,"{'groups': [{'group': 1.0, 'sum': 32.6657606870872}, {'group': 2.0, 'sum': 4373.889315159596}, {'group': 3.0, 'sum': 27020.269045642373}, {'group': 4.0, 'sum': 13336.041768054785}]}","{'groups': [{'group': 1.0, 'sum': 33.85356042671568}, {'group': 2.0, 'sum': 3833.205367702936}, {'group': 3.0, 'sum': 22753.66945424074}, {'group': 4.0, 'sum': 11580.784693474401}]}",54,1,2.0,4373.889315159596,2.0,3833.205367702936
218,54,BTN,"{'groups': [{'group': 1.0, 'sum': 32.6657606870872}, {'group': 2.0, 'sum': 4373.889315159596}, {'group': 3.0, 'sum': 27020.269045642373}, {'group': 4.0, 'sum': 13336.041768054785}]}","{'groups': [{'group': 1.0, 'sum': 33.85356042671568}, {'group': 2.0, 'sum': 3833.205367702936}, {'group': 3.0, 'sum': 22753.66945424074}, {'group': 4.0, 'sum': 11580.784693474401}]}",54,2,3.0,27020.269045642373,3.0,22753.66945424074
219,54,BTN,"{'groups': [{'group': 1.0, 'sum': 32.6657606870872}, {'group': 2.0, 'sum': 4373.889315159596}, {'group': 3.0, 'sum': 27020.269045642373}, {'group': 4.0, 'sum': 13336.041768054785}]}","{'groups': [{'group': 1.0, 'sum': 33.85356042671568}, {'group': 2.0, 'sum': 3833.205367702936}, {'group': 3.0, 'sum': 22753.66945424074}, {'group': 4.0, 'sum': 11580.784693474401}]}",54,3,4.0,13336.041768054785,4.0,11580.784693474401
220,55,GIN,"{'groups': [{'group': 4.0, 'sum': 57322.32480431022}]}","{'groups': [{'group': 4.0, 'sum': 56083.8520223941}]}",55,0,4.0,57322.32480431022,4.0,56083.8520223941
221,55,GIN,"{'groups': [{'group': 4.0, 'sum': 57322.32480431022}]}","{'groups': [{'group': 4.0, 'sum': 56083.8520223941}]}",55,1,,,,
222,55,GIN,"{'groups': [{'group': 4.0, 'sum': 57322.32480431022}]}","{'groups': [{'group': 4.0, 'sum': 56083.8520223941}]}",55,2,,,,
223,55,GIN,"{'groups': [{'group': 4.0, 'sum': 57322.32480431022}]}","{'groups': [{'group': 4.0, 'sum': 56083.8520223941}]}",55,3,,,,
224,56,UMI,{'groups': []},{'groups': []},56,0,,,,
225,56,UMI,{'groups': []},{'groups': []},56,1,,,,
226,56,UMI,{'groups': []},{'groups': []},56,2,,,,
227,56,UMI,{'groups': []},{'groups': []},56,3,,,,
228,57,BIH,"{'groups': [{'group': 3.0, 'sum': 52711.86764440564}, {'group': 4.0, 'sum': 30.623948752895913}]}","{'groups': [{'group': 3.0, 'sum': 38078.29773972246}, {'group': 4.0, 'sum': 26.92769176029411}]}",57,0,3.0,52711.86764440564,3.0,38078.29773972246
229,57,BIH,"{'groups': [{'group': 3.0, 'sum': 52711.86764440564}, {'group': 4.0, 'sum': 30.623948752895913}]}","{'groups': [{'group': 3.0, 'sum': 38078.29773972246}, {'group': 4.0, 'sum': 26.92769176029411}]}",57,1,4.0,30.623948752895913,4.0,26.92769176029411
230,57,BIH,"{'groups': [{'group': 3.0, 'sum': 52711.86764440564}, {'group': 4.0, 'sum': 30.623948752895913}]}","{'groups': [{'group': 3.0, 'sum': 38078.29773972246}, {'group': 4.0, 'sum': 26.92769176029411}]}",57,2,,,,
231,57,BIH,"{'groups': [{'group': 3.0, 'sum': 52711.86764440564}, {'group': 4.0, 'sum': 30.623948752895913}]}","{'groups': [{'group': 3.0, 'sum': 38078.29773972246}, {'group': 4.0, 'sum': 26.92769176029411}]}",57,3,,,,
