,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,Observation Status,Bioclimatic Belt,ISOalpha3,Type,SeriesCode
2,1,Proportion of degraded mountain land,068,BOL,2018,0.005679285993945126,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,068,BOL,2018,,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,068,BOL,2018,0.0021139433670424434,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,068,BOL,2018,0.003954881249300986,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,076,BRA,2015,0.012723152022674072,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
1,1,Proportion of degraded mountain land,076,BRA,2015,0.010728157219207543,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,076,BRA,2015,0.011725654620940808,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,076,BRA,2018,0.004869209634190975,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
1,1,Proportion of degraded mountain land,076,BRA,2018,0.0023304201359532527,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,076,BRA,2018,0.003599814885072114,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,052,BRB,2015,0.0,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,052,BRB,2015,0.0,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,052,BRB,2018,0.0,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,052,BRB,2018,0.0,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,096,BRN,2015,0.0,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,096,BRN,2015,0.0,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,096,BRN,2018,0.0,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,096,BRN,2018,0.0,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,064,BTN,2015,0.0003479273122222255,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,064,BTN,2015,0.001782526240630174,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,064,BTN,2015,,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,064,BTN,2015,0.00402099290470038,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,064,BTN,2015,0.002050482152517593,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,064,BTN,2018,2.1818814632536734e-05,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,064,BTN,2018,0.0005598833595472497,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,064,BTN,2018,,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,064,BTN,2018,0.0015583739971366183,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,064,BTN,2018,0.000713358723772135,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,072,BWA,2015,0.024298665542585716,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,072,BWA,2015,0.024298665542585716,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,072,BWA,2018,0.003470138343175772,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,072,BWA,2018,0.003470138343175772,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,140,CAF,2015,0.0029388940898375116,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,140,CAF,2015,0.0029388940898375116,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,140,CAF,2018,0.0056290910782486984,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,140,CAF,2018,0.0056290910782486984,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,124,CAN,2015,0.004338718080170518,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,124,CAN,2015,0.015807373281042782,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,124,CAN,2015,0.0001684681456429149,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,124,CAN,2015,0.006771519835618738,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,124,CAN,2018,0.002231845402524715,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,124,CAN,2018,0.004499678716742519,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,124,CAN,2018,4.644517336712483e-05,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,124,CAN,2018,0.002259323097544786,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,756,CHE,2015,0.006077539950673601,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,756,CHE,2015,0.042044791118376494,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,756,CHE,2015,0.0025715926378332902,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,756,CHE,2015,0.016897974568961128,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,756,CHE,2018,0.0011252067154927665,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,756,CHE,2018,0.001685424137349227,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,756,CHE,2018,0.0006393699642575673,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
0,1,Proportion of degraded mountain land,756,CHE,2018,0.0011500002723665202,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,152,CHL,2015,0.003806694174839866,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,152,CHL,2015,0.008766215764880642,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2015,0.002282710363424723,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,152,CHL,2015,0.007841412553400269,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2015,0.005674258214136375,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,152,CHL,2018,0.002417377561818568,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,152,CHL,2018,0.0039146468488357195,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2018,0.00047906860215807246,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,152,CHL,2018,0.0010197571205728363,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,152,CHL,2018,0.001957712533346299,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,156,CHN,2015,0.006290134817178225,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,156,CHN,2015,0.007743078629643213,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2015,0.0011080871761039721,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,156,CHN,2015,0.01891972189996411,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2015,0.00851525563072238,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,156,CHN,2018,0.00778644887415635,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,156,CHN,2018,0.0028439785447551954,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2018,0.0030073079937706667,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
3,1,Proportion of degraded mountain land,156,CHN,2018,0.0016421080199935003,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,156,CHN,2018,0.003819960858168928,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,384,CIV,2015,0.03685378531824737,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,384,CIV,2015,0.03685378531824737,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,384,CIV,2018,0.0021060115819221416,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,384,CIV,2018,0.0021060115819221416,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,120,CMR,2015,,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,120,CMR,2015,0.027271636114519427,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,120,CMR,2015,0.008051328435791393,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,120,CMR,2015,0.01766148227515541,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,120,CMR,2018,,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,120,CMR,2018,0.013321124357560898,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,120,CMR,2018,0.004743213988931097,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,120,CMR,2018,0.009032169173245997,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,180,COD,2015,0.006877578262427319,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,180,COD,2015,0.06109768492734702,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,180,COD,2015,0.013840299163134796,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,180,COD,2015,0.02727185411763638,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,180,COD,2018,,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
1,1,Proportion of degraded mountain land,180,COD,2018,0.00494249849756482,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
2,1,Proportion of degraded mountain land,180,COD,2018,0.0019630555087187473,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,180,COD,2018,0.0034527770031417835,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,178,COG,2015,0.004911427662107743,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,178,COG,2015,0.004911427662107743,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,178,COG,2018,0.002002758026163471,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,178,COG,2018,0.002002758026163471,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,184,COK,2015,0.0,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,184,COK,2015,0.0,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
0,1,Proportion of degraded mountain land,184,COK,2018,0.0,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Remaining mountain area,,Region,XXXX
0,1,Proportion of degraded mountain land,184,COK,2018,0.0,2015-2018,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Total,,Region,XXXX
1,1,Proportion of degraded mountain land,170,COL,2015,0.0026898692449627898,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Alpine,,Region,XXXX
2,1,Proportion of degraded mountain land,170,COL,2015,0.009036215622601486,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Montane,,Region,XXXX
0,1,Proportion of degraded mountain land,170,COL,2015,0.0014972470553807893,2000-2015,Food and Agriculture Organisation of United Nations (FAO),FAO estimate,G,PERCENT,G,A,Nival,,Region,XXXX
